name,time,year,month,rain,tmean
buenos aires saavedra,2020-09-01,2020,9,0.0013244133,11.058073796452726
buenos aires saavedra,2020-10-01,2020,10,0.0019483592,13.45346283783786
buenos aires saavedra,2020-11-01,2020,11,0.0016372134,19.144499577702724
buenos aires saavedra,2021-08-01,2021,8,0.0008193275,9.51226113809124
buenos aires saavedra,2021-09-01,2021,9,0.002119175,11.787829919763537
buenos aires saavedra,2021-10-01,2021,10,0.0012222937,15.247988809121644
buenos aires saavedra,2021-11-01,2021,11,0.0030033921,17.586816406250023
buenos aires saavedra,2022-08-01,2022,8,0.0006428631,8.697029402449347
buenos aires saavedra,2022-09-01,2022,9,0.000544449,11.915099767736509
buenos aires saavedra,2022-10-01,2022,10,0.0011630917,13.713327438766914
buenos aires saavedra,2022-11-01,2022,11,0.0015022506,19.245263671875023
santa fe san justo,1993-08-01,1993,8,0.0004867151,13.97433733258931
santa fe san justo,1993-09-01,1993,9,0.0009912757,15.59787248883931
santa fe san justo,1993-10-01,1993,10,0.013321288,19.56554129464288
santa fe san justo,1993-11-01,1993,11,0.007053404,20.98717215401788
santa fe san justo,1994-08-01,1994,8,0.0021821116,13.62901785714288
santa fe san justo,1994-09-01,1994,9,0.0030664555,17.975139508928596
santa fe san justo,1994-10-01,1994,10,0.007835235,19.196191406250023
santa fe san justo,1994-11-01,1994,11,0.003354507,21.84497767857145
santa fe san justo,1995-08-01,1995,8,0.00025626572,14.515178571428594
santa fe san justo,1995-09-01,1995,9,0.002162561,17.465513392857165
santa fe san justo,1995-10-01,1995,10,0.0043044277,18.616601562500023
santa fe san justo,1995-11-01,1995,11,0.00394034,23.485742187500023
santa fe san justo,1996-08-01,1996,8,0.0016428679,17.61925223214288
santa fe san justo,1996-09-01,1996,9,0.003228161,16.21007254464288
santa fe san justo,1996-10-01,1996,10,0.0036245831,20.117578125000023
santa fe san justo,1996-11-01,1996,11,0.0056226454,22.95532924107145
santa fe san justo,1997-08-01,1997,8,0.0015698231,16.035128348214307
santa fe san justo,1997-09-01,1997,9,0.0005514523,18.5535086495536
santa fe san justo,1997-10-01,1997,10,0.0047597555,20.192110770089307
santa fe san justo,1997-11-01,1997,11,0.004091034,22.49365931919645
santa fe san justo,1998-08-01,1998,8,0.00048736678,13.900781250000025
santa fe san justo,1998-09-01,1998,9,0.0020467057,15.117229352678594
santa fe san justo,1998-10-01,1998,10,0.0023126362,20.23975306919645
santa fe san justo,1998-11-01,1998,11,0.0034690632,22.3059500558036
santa fe san justo,1999-08-01,1999,8,0.0016411562,14.941413225446452
santa fe san justo,1999-09-01,1999,9,0.002482266,17.90294363839288
santa fe san justo,1999-10-01,1999,10,0.0023107305,19.454561941964307
santa fe san justo,1999-11-01,1999,11,0.00096390495,22.7903250558036
santa fe san justo,2000-08-01,2000,8,0.0016372204,13.967571149553594
santa fe san justo,2000-09-01,2000,9,0.0029890928,16.033489118303596
santa fe san justo,2000-10-01,2000,10,0.0030886754,20.187193080357165
santa fe san justo,2000-11-01,2000,11,0.0046860813,20.80626395089288
santa fe san justo,2001-08-01,2001,8,0.004374811,16.982010323660738
santa fe san justo,2001-09-01,2001,9,0.004092742,15.910791015625025
santa fe san justo,2001-10-01,2001,10,0.006589252,19.45299246651788
santa fe san justo,2001-11-01,2001,11,0.007287265,21.42345145089288
santa fe san justo,2002-08-01,2002,8,0.0028869116,15.669859095982163
santa fe san justo,2002-09-01,2002,9,0.0027299777,16.624204799107165
santa fe san justo,2002-10-01,2002,10,0.0060096565,21.257540457589307
santa fe san justo,2002-11-01,2002,11,0.008131741,22.396630859375023
santa fe san justo,2003-08-01,2003,8,0.0036710615,12.480964006696452
santa fe san justo,2003-09-01,2003,9,0.00130547,17.23731166294645
santa fe san justo,2003-10-01,2003,10,0.0037887855,21.057554408482165
santa fe san justo,2003-11-01,2003,11,0.0036035643,22.68785574776788
santa fe san justo,2004-08-01,2004,8,0.0013567369,14.80284598214288
santa fe san justo,2004-09-01,2004,9,0.001196268,19.0012625558036
santa fe san justo,2004-10-01,2004,10,0.0035413727,19.999588448660734
santa fe san justo,2004-11-01,2004,11,0.0032430105,22.04053431919645
santa fe san justo,2005-08-01,2005,8,0.0020269074,15.50963309151788
santa fe san justo,2005-09-01,2005,9,0.0032183256,14.33733084542413
santa fe san justo,2005-10-01,2005,10,0.0036636763,17.720744977678596
santa fe san justo,2005-11-01,2005,11,0.0031081964,22.850767299107165
santa fe san justo,2006-08-01,2006,8,0.0010324827,13.61032366071431
santa fe san justo,2006-09-01,2006,9,0.0010521931,17.287325613839307
santa fe san justo,2006-10-01,2006,10,0.0054327273,21.90454799107145
santa fe san justo,2006-11-01,2006,11,0.0032589973,22.4304617745536
santa fe san justo,2007-08-01,2007,8,0.00072789524,11.472580392020111
santa fe san justo,2007-09-01,2007,9,0.0042880583,18.224093191964307
santa fe san justo,2007-10-01,2007,10,0.0042675314,20.82213309151788
santa fe san justo,2007-11-01,2007,11,0.0011594146,21.788546316964307
santa fe san justo,2008-08-01,2008,8,0.00093156734,14.859800502232163
santa fe san justo,2008-09-01,2008,9,0.001333821,16.934995814732165
santa fe san justo,2008-10-01,2008,10,0.0033618067,20.17822963169645
santa fe san justo,2008-11-01,2008,11,0.00089743483,25.088316127232165
santa fe san justo,2009-08-01,2009,8,0.00028700256,17.111125837053596
santa fe san justo,2009-09-01,2009,9,0.0031165462,15.009946986607163
santa fe san justo,2009-10-01,2009,10,0.0018707442,20.738113839285734
santa fe san justo,2009-11-01,2009,11,0.009277302,24.2375906808036
santa fe san justo,2010-08-01,2010,8,0.0017857385,12.784814453125025
santa fe san justo,2010-09-01,2010,9,0.0026201545,16.00562220982145
santa fe san justo,2010-10-01,2010,10,0.0015876608,18.669998604910734
santa fe san justo,2010-11-01,2010,11,0.0024631035,21.778955078125023
santa fe san justo,2011-08-01,2011,8,0.0024003384,12.75182059151788
santa fe san justo,2011-09-01,2011,9,0.0018920854,17.204875837053596
santa fe san justo,2011-10-01,2011,10,0.0037109347,18.80992606026788
santa fe san justo,2011-11-01,2011,11,0.0032180757,23.499204799107165
santa fe san justo,2012-08-01,2012,8,0.0038276692,16.012667410714307
santa fe san justo,2012-09-01,2012,9,0.0029870362,17.98853236607145
santa fe san justo,2012-10-01,2012,10,0.0069578667,20.477476283482165
santa fe san justo,2012-11-01,2012,11,0.0020528936,23.459654017857165
santa fe san justo,2013-08-01,2013,8,0.00016619255,13.600034877232163
santa fe san justo,2013-09-01,2013,9,0.0013316941,17.596756417410738
santa fe san justo,2013-10-01,2013,10,0.001826301,22.004854910714307
santa fe san justo,2013-11-01,2013,11,0.0091937715,22.534395926339307
santa fe san justo,2014-08-01,2014,8,0.000100486875,16.123193359375023
santa fe san justo,2014-09-01,2014,9,0.0046294057,17.585770089285738
santa fe san justo,2014-10-01,2014,10,0.006130017,21.867647879464307
santa fe san justo,2014-11-01,2014,11,0.007303979,21.98975306919645
santa fe san justo,2015-08-01,2015,8,0.004196962,17.393247767857165
santa fe san justo,2015-09-01,2015,9,0.0018631214,16.79053431919645
santa fe san justo,2015-10-01,2015,10,0.0045241774,18.457177734375023
santa fe san justo,2015-11-01,2015,11,0.00480825,21.1975516183036
santa fe san justo,2016-08-01,2016,8,0.0003633873,15.34727957589288
santa fe san justo,2016-09-01,2016,9,0.00065848127,16.191203962053596
santa fe san justo,2016-10-01,2016,10,0.004496536,19.054589843750023
santa fe san justo,2016-11-01,2016,11,0.0057443446,21.850000000000023
santa fe san justo,2017-08-01,2017,8,0.005142922,15.45944475446431
santa fe san justo,2017-09-01,2017,9,0.004911769,17.470605468750023
santa fe san justo,2017-10-01,2017,10,0.0039994274,19.0640066964286
santa fe san justo,2017-11-01,2017,11,0.0024309542,21.88902762276788
santa fe san justo,2018-08-01,2018,8,0.0013101214,12.253215680803594
santa fe san justo,2018-09-01,2018,9,0.0013300532,19.090269252232165
santa fe san justo,2018-10-01,2018,10,0.003956608,19.2698172433036
santa fe san justo,2018-11-01,2018,11,0.0029014174,23.308984375000023
santa fe san justo,2019-08-01,2019,8,0.0018833504,13.549358258928594
santa fe san justo,2019-09-01,2019,9,0.0013906527,15.976639229910736
santa fe san justo,2019-10-01,2019,10,0.0061548315,18.972244698660734
santa fe san justo,2019-11-01,2019,11,0.004711314,23.63574916294645
santa fe san justo,2020-08-01,2020,8,0.0011324933,16.041231863839307
santa fe san justo,2020-09-01,2020,9,0.0013817048,16.50733119419645
santa fe san justo,2020-10-01,2020,10,0.0023585188,20.6001395089286
santa fe san justo,2020-11-01,2020,11,0.0016925388,23.62720424107145
santa fe san justo,2021-08-01,2021,8,0.00037462,14.929764229910736
santa fe san justo,2021-09-01,2021,9,0.0015776621,18.32569056919645
santa fe san justo,2021-10-01,2021,10,0.0009747977,20.903048270089307
santa fe san justo,2021-11-01,2021,11,0.0034084471,23.172509765625023
santa fe san justo,2022-08-01,2022,8,0.0016858439,14.159012276785736
santa fe san justo,2022-09-01,2022,9,0.00053847005,16.09790736607145
santa fe san justo,2022-10-01,2022,10,0.00059311884,19.805357142857165
santa fe san justo,2022-11-01,2022,11,0.000394185,24.236160714285734
